mev,hash,CTA,status,eoa,block_number,gas_price,gas_used,revenue,protocols,actions,contract,proxy_impl,inserted_at
30,0x2e0f0930cbf626babb28cbe64f013658e2d7805b4718fdf0e3240b76186d78df,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11061023,84000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x907d0f0d14458d9ba6ff03bbb3af2d640ff6456158ffd67a7361c09e228a4104,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11061446,84000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x1f1b02ad90d17aceae8ad8bec9cd3220ddc5d91a078938fea3469a45f017bd9b,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11062417,84000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x5c3bac6c21c3ab48ce304025a14e5f7c468261e26fe5ace724734f088b07677c,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11064486,80000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
31,0x319d00948f67d10668644d0d1ad35ca1961c63fcfc20c50d7b5fabdf363b812a,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11065600,80000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0xa87a9374dbdff4acf39acef8bda3d5678fbcabae2e0ac53a3ad31faa1f2444a4,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11066136,80000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
32,0x5cd410cfbfd5d91266050cd21d984d13ac24c52b643877155e84adddffadf64d,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11066646,80000000000,653767,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
32,0xc1be966c067b69a5c8ac2c0dcf3a9101f6b8a7ea13eb9e9381b546166ab0d29b,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11067276,84000000000,653767,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x0698ed11dce587a24395489660401eb1217a23274e3012a74a4b0d003565a15c,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11067845,84000000000,614124,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x11350a447ab81be469aed92f0bea5cedf26182790ec8dc3cb0cc5bac82ab086c,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11068678,84000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x5047832a3733f09e2703396614f80058380e81675502c055b911fb0131e86e5e,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11071336,29000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
31,0xf3256e34d71ef0bff6bf379e7b1374774e60fbb95d4cd0fd7ad6754a0fd002ab,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11072269,29000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0xce70e1ff694780131691084251ee5a828390c73ec6c0f95244a561fc14ec6e89,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11073084,22900000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x08c02f3c0aea54cb9d79e18e80964d0f6f66d09c267451c6d063c4c9df1fd03a,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11074101,31000000000,614124,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x7cf08d5124cb8cf936227e8d5930a9f04661973d8c74e71ab5779479ca2ab2a9,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11074837,35000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
31,0x5008416fcdccd37f32cff1489eb4216918ba22cdf0f89b5c47439f32045c5d50,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11075884,21000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0xac622195f8870cd48708621c8bd23ea6070a932ff89d1bf01b2b8a0b2dfc25d7,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11078597,21100000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
31,0xda118bcf34c87483b33b31d52b40c865091ad2142c434ae5c59b3725b7034504,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11079032,23100000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x52bc3db95e308ff24986120dccf2bee1078b67a854ab909a7aa8a7351e4deb0a,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11079568,30000000000,614124,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
33,0x0fe21e6b1851a4f04c89367f4228814fd807be98690c7f9d0440d1389764ea28,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11080189,44000000000,673586,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
22,0x8827e9bb5dc87693493da43076143eb353a63bb4f33f3bdedd316c2fc07af316,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11080633,41000000000,455581,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
22,0x87ca81c62f3b7177ae59035b5501d2981202a51e07d4f9c2b5a28a3fa2ec8554,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11082158,18100000000,455581,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x95cb8e8644645788f496e433a7febddb592f1af85eb2ef29d1a96b72c83a09e6,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11085196,40000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
31,0xb648f74e430114121706d237c68573376dafe8b3eb1f3727189eb99f7172cfa0,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11085620,33000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x61c271c184d30486ca7dd1582573bce304e9e0f315be2a7d7e93ce249208b85d,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11086100,55000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x37bbd58e169b980a62b76f6d92743d746e7a7f4f11798b5395926688a10d1743,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11086749,63000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
31,0x5897eaf81eda346719566148efc1f523425bc74853d3f63279cfbf9bdc6d849c,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11087380,84000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:36:00.651669Z
31,0x71a4de575489ce08d02487af36e2fe3bf567198a1e8b846f32b206367c721566,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11087828,70000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:45:45.500591Z
31,0xa04b01a940043953a3ac3b2fa87e474c58b394534ed9686bca3f9541871a14e7,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11088428,26000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:56:34.978369Z
30,0x8888801a6142bebd64a27ad9026c0ae5baf37a711c421857b443ece61263a75a,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11090437,478000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-02T00:28:44.519916Z
31,0xcac83194a00e1ecee49db0d1146602e89df3fe433a77d62e375d91feed78c3ac,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11091746,63000000000,633949,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x6beb90e6b4dd46e53153413bc2938aaba0bf76584c03854347c3f332463b6399,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11093034,44000000000,614130,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
30,0x9489df3bea5004027559f13fa3e3794387835bf0c87ef2dbd8b6efb0d3d0e8ab,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11093454,71000000000,614124,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
32,0x1b75d91fd55df42a81aa7e390f7af304a14f6657205b25ab8482693bf865eaaf,Eth aggregation,Success,0x76d46eeb21a7999883246c1ac162a4ea1447e7aa,11094137,145000000000,653767,0,{},{},0x66a20c2045229734bc569e709c6302b5c45c77ef,,2020-12-01T23:25:50.119869Z
20,0x42141080812c2e83b5ed2684d34c0f9c7d16ee174799d036620a9d8d3c4886de,,Success,0x77ab8809ea364c8c46c70003c2d5ee1f499700e4,11024904,419630000000,448706,0,{dydx},{},0x56d1f1de8cd96420bb33755020bb61dcbdc1c2a6,,2020-12-01T23:25:50.119869Z
25,0xe5127c24e65f97d1f746d703f3fb4bec5765a6a3647ed4aeb912a5b7a31f627e,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11021415,109000000000,1633937,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xef78f04985393e28ada9bc5dce19e9a0edb374b64032ddf0c1f1d00436e79195,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11021415,109000000000,1634085,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0x0d23917edad856abb7d1aaaaf4ad4cdb74ef5d514e2e3f33679aa25d0a27a960,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11022484,109000000000,1573326,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xbc5946584bc0d7789b9a74e59c382684195458998d6d8a1183d7fc601173ff6d,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11023394,39000000000,692272,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0x50ed3a6d4002b2508bc1e245ff82490251430942f9d94100a4dfd919f365cf79,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025091,63000000000,692071,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xe3cc66ba078a4d45a9ed9597b9313a40d30ba563c4d3367a79124ad19367266e,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025434,55000000000,1574939,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0x4dea73ae048b56d359843c11665ef37e2c5feb6502c8067db08858c47464d395,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025436,55000000000,1641969,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xc976a470793ae2e64852f47e86bbbfe033a3ff391d612991f237224a3bb390c4,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025436,55000000000,1640051,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0x0e94c0c3e70e957a5df73ed4098817492b6b1a3b044538fccc84ff24055cd852,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025438,55000000000,1571825,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xfb5ac12609335278e170eb8cd93ca2e06dfeb9694b3b4b4f71e6b8fbf63a2e0a,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025438,55000000000,1554843,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0x09dd38ea543ce0f8ce258c73797fdb34fa2600d9efecb28d2576775b7aa5d5de,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025447,62000000000,1634325,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0x6f980b3f6d60fc3383ff5f6345dbf1da83e065083f9818be353efd65dc16d4df,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11025448,62000000000,1632206,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xa5305e94f7b1a70e73c9ee656c3aa0735fa47dab9cc4b03eac9af9184b1eb772,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11036184,29000000000,1572502,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xa3a15b43c37048e82539bf3eb6632cb0080f2da092c39912e2830a164770c3d3,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11042817,58000000000,1656488,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0x514cf3739e40bcca379765b5beb831decfb3dd2e919a91db8d144f2617d08a51,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11043274,36000000000,692137,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xb4f5495b2b30abcb9a86dd57bb5f67220861bfdc9df51d09c25fae254a834828,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11043637,56000000000,1643994,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xbd346311af75ead0abd86a98f37c9ea440a3f074d004a8d7ba837fabe2a058e6,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11043897,57000000000,1633898,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:29:50.474921Z
25,0x6939bf5260257a7d61d39d4597f6c02db1cbe2d6ff355f6e88fb51fd87d558da,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11043898,57000000000,1635074,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:29:51.148729Z
25,0x3d4e4adffdff5a2c7e4874c93c898caf11e6c0f356be762b892109c967b603f8,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11051176,30000000000,1816314,0,{sushiswap},{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:25:50.119869Z
25,0xf1c535491c1d97853a075b6f4925aab70b5c7c8121297e39611915a5aeeab121,,Success,0x7ca06417c1d6f480d3bb195b80692f95a6b66158,11087153,69000000000,1559465,0,"{uniswap,sushiswap}",{},0xdbea5a88d18884a8bfc2311f240f52992395aecb,,2020-12-01T23:30:41.34065Z
61,0xff9e07b4d888601d95b4b744ec1cdd8dabaed4a51a68336a231d171d08975f93,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006133,80000000000,1475933,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
66,0x454cc8fd2d5cd7c2fa789d957f648ec50854f0daa0f48e5d9116bea1531c0658,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006294,62220000000,1591051,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
55,0xa72bbbef812126cee1a1bb2a0dcd52dbb21d6358c0c746e8f817ecb28bbd059a,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006305,62000000000,1356393,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
61,0x557e5d706d0f5530f9ed7a215c6d2e938080025ad189b4f28084e2740fce91b9,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006320,62000000000,1475909,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
61,0x2f2450c0fad7d15ea569619f8094349dede1e22abe68be58625ca3fa8a113b50,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006366,40000000000,1478808,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
105,0xac3d3fb6e39bb084d2664c0ef69487da77bd2810e8ecfbb35bf1c133751f79ba,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006383,40000000000,2562654,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
105,0x3c0a644a7ab821c4cba66f98cd20d1f6337a4eea9d9395960027947080adf155,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006394,35000000000,2562666,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
68,0xb2f1449d6accf44449d0a322d8e381e3a62954b8deae23db7dfb0bf40192ccf3,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006409,35000000000,1663136,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
55,0x4501be250c0b5c6982deeb86d232e17cbd8e9cc993112e807069aa92f5f60441,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006463,35000000000,1347138,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
58,0x7a9d8b7557aea8f921f81fdf1e3ff334ee40e06a164820f8ba63f1d4cecdbbd9,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006476,45000000000,1425013,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
84,0xf00ff393e8736bc33300a099ed533304fe23f73f3bd57616a4b6ddce18793928,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006488,43000000000,2051160,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
54,0x35dc4e87a7e0e8a780a75641b1249900e7adee4411f628c9e763689917f978d4,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11006493,42000000000,1316201,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
100,0xb2c5958b3d1a40e99745b5d6c5cc9e49b358df431d9576bfc9851d886ce432f0,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11043740,30000000000,2431088,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:26:23.039538Z
93,0xee285c28736f6cb33886f7e1e32f434a3a4aedf593e6b76a549875d713617d5f,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11051353,37000000000,2256584,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
62,0xaa26232d3f0ffa425d153479c18f6fdf83102dda4ddbb7b610e6849b6dde41c7,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11063434,25000000000,1523745,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
93,0xa655556100fab3784a8f44937acffc4af1d7fc0cc38300cf99355c6922b516cb,,Success,0x81ebd07c0a0c150426c6ed75ab990787173f83bd,11067591,55550000000,2256584,0,{},{},0x8825b779ac725caa036d6af17b1130a920771327,,2020-12-01T23:25:50.119869Z
11,0xf62c18ef4293c00ce3065f8efdc6107274d7e62321c73a1e008109f6d5e6742a,,Success,0x820f9e138be74c9365f0f9fb5cafdd13581c77e3,11087074,200000000001,268658,0,{},{},0x9799b475dec92bd99bbdd943013325c36157f383,0xa7dab0af04559f73ccd2560d9ba3cfff281ce1d3,2020-12-01T23:28:45.942329Z
20,0x62c0fef7f161884799290a1144bf48ffcc4c22ca5fb02d23156cd503cd44d8a1,,Success,0x85e185dd86402946059a071ae68e55a496486307,11041140,79200001358,424880,0,{dydx},{},0xda9079aa12d366c75e28d664428e543f9f866b5d,,2020-12-01T23:25:50.119869Z
20,0xd92391c0b51489328a5e91a6458da1158454717b1e862f0fa769e65b058c0155,,Success,0x8865224da9b1a76a684bcce92daffc1960584e29,11041580,217020000000,693591,0,{dydx},{},0x56d1f1de8cd96420bb33755020bb61dcbdc1c2a6,,2020-12-01T23:25:50.119869Z
39,0xd0d596a8df63a4d7bfec55df33023d2060a216e0251bc8df66f0a5ea840ad342,weird Kyber pool reward trade,Success,0x8addabf339c54aa0c6e8adb41c2cb2f1d68451f5,11332098,69000000000,959616,0,"{uniswap,sushiswap}",{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0x7a4325cff79c28356a467b81b266c29f24fd1756,2020-12-01T23:25:50.119869Z
14,0x5eb41e95e55b7be34a3e8c5d09167e7874888d4b3fd3aa9153133d031f78097e,,Success,0x8b60fc9f98e7dfcfe7a6cda715b42e3760a4f107,11043009,33521739130,353265,0,{uniswappy},{},0xed48ca17c590ece9926d0658288be865a67e4d07,,2020-12-01T23:25:50.119869Z
44,0x557e2870a609e7a52679e9ab24dd680e6fcd035981eba517f76fac2ad78d27b2,,Success,0x8c545be506a335e24145edd6e01d2754296ff018,11086695,50924901186,1044453,0,{},{},0x8cc1cfdc1c60c19a1d7c0fa3c042a4916aa79a51,,2020-12-01T23:25:50.119869Z
10,0xbe7da9ea5d6ee3b710c93d3f84274591ad9444332b42519cd9686d88acc1aca2,,Success,0x8dac4c8ad82f37b48848d07d475e9f85c1b2d694,11002066,102200000000,271727,0,{},{},0x1320ed3d668b7cc063c43a381234ab048872fce7,,2020-12-01T23:25:50.119869Z
15,0x3fe68f000ebdf5605addd0ede66682c613a4eaf28ce609ad9e9c9ebdd820e5db,,Success,0x8dac4c8ad82f37b48848d07d475e9f85c1b2d694,11002877,150000000000,389985,0,{},{},0x1320ed3d668b7cc063c43a381234ab048872fce7,,2020-12-01T23:25:50.119869Z
15,0x6f42485c417ef8886c4f1bb5d1a48840a773254e3413146ffc9110acc54189c7,,Success,0x8dac4c8ad82f37b48848d07d475e9f85c1b2d694,11003934,100000000000,389160,0,{},{},0x1320ed3d668b7cc063c43a381234ab048872fce7,,2020-12-01T23:25:50.119869Z
25,0xe210c920682d44eb44b24034b82b317a9c387c8219a8f1a7087de37692f8dc43,,Success,0x8ebc0f9625dd462e8be7cedab4f89d3d6d59b7ce,11059828,67000001459,620746,0,{},{},0x8cc1cfdc1c60c19a1d7c0fa3c042a4916aa79a51,,2020-12-01T23:25:50.119869Z
95,0x822f6d6b6f075d80e1a890c8fd9b401d14219802c5263290d633eac3321a49c1,,Success,0x8f3cbcd77480d67b57bf93abe3befc0acffa6a86,11024922,75000000000,8061890,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
21,0x6eea900bacccbded242eefc0e7ac1253aad3765082a438ce375b7ad98551b020,,Success,0x928477dabc0ed2a6ce6c33966a52ea58cbdea212,11043554,51100000000,254040,0,{},{},0x07eb8cb8aedb581a2d73cc29f6c7860226808ca2,,2020-12-01T23:25:50.119869Z
14,0xa1e11789f38f09c8ab6f211f18756df4734a4d39b9b62c4e5fda4f8b029803cf,,Success,0x97401f8d236dd08c97e71b00c0077ac722f93121,11023304,38833333333,353627,0,{uniswappy},{},0xd7f1f44eb2f3d91f253fcd1d9639674fb8e22592,,2020-12-01T23:25:50.119869Z
95,0xd890ef6636d3caff9099830d641760bca101a6e4c998414031784c2372413d1e,,Success,0x97c45f502dc385a4d1d9e1a55923027a8c47b8d6,11025069,75000000000,8046890,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
95,0x013a3d6344fe3c40a19636a5ddc461868d3b6228bb22d6517c263e8af2cc6a28,,Success,0x97c45f502dc385a4d1d9e1a55923027a8c47b8d6,11025071,75000000000,8046890,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
30,0x486b3455fc74d3c7fc533a536bfa0bf647b586cd446526c3f12be80b973bc936,,Success,0x97c45f502dc385a4d1d9e1a55923027a8c47b8d6,11025084,75000000000,2577335,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
95,0x18b4f944a26361fa4b2f0f35262774522b2d6b31c2cb56c5c431836432273e31,,Success,0x97c45f502dc385a4d1d9e1a55923027a8c47b8d6,11025214,75000000000,8061890,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
95,0x4718708b2f591cec47262c3a91f7eb2591bf63586af7b1a93e4e18a79ec3dcef,,Success,0x97c45f502dc385a4d1d9e1a55923027a8c47b8d6,11025224,75000000000,8046890,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
32,0x1102345d0d504e20f0d420f3bb70f1ec2a40d2f982d964fb194a68f089cbcf1e,,Success,0x97c45f502dc385a4d1d9e1a55923027a8c47b8d6,11025435,75000000000,2745629,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
8,0x7388b31dafe19755bfe887129d62964b0d8ed2ab55373a69ffc78dd5cf101613,,Success,0x986dd0602f91a0aa40069eb9dd46d3c95ca2dd02,11027366,45000000000,223048,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xf6eb94e64fc7789a57fdf89fe2ffd2eb39b252e4,2020-12-01T23:25:50.119869Z
10,0x8204ea66024398dbf393d6544d7dd2384d236ecfcb487088009ac4863451fab2,,Checked,0x9a6c409e241d4dd32776138f17d31b74fd3d86b8,11003220,115440000000,265527,0,{sushiswap},{},0x2d8e85b308d9cbe0cdd2a9af8a07be39dda22b25,,2020-12-01T23:25:50.119869Z
